deviceId;deviceName;Dictionary;Load;Count;Sort;Seed;Config;Reshape;Build;RandomCount;RandomMatch;RandomSort;RandomSortedMatch;HitRate;TreeMemory;TreeLevels;Depth;TreeMemoryUniqueOnly;ChildrenMemory;ChildrenCountsMemory;ScanMemory;PreScanMemory;PermuationMemory;LengthsMemory;MasksPartsMemory;ContainerSumMemory;ContainerItemsMemory;ContainerStartsMemory;ContainerLengthsMemory;AverageNodeSizesLevels;MaxNodeSizesLevels;MaxNodeSize;AverageNodeSize;TreeHeight;NodeSizeToHeightRatio;ItemsPerLevel;MaxItemsPerLevel;Find;Match;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{2, 2, 2, 16, 2, 1, 5, 2};1.82816;26.3497;100000;98.6256;6.67734;98.7831;0.000672623;18200048;{1,4,14,32,17394,1559,1017,21,};8;11277896;8809920;32;32;32;2307384;2307384;2307384;2467880;2307384;80264;80232;0, 0, 0, 6374.72, 21.3459, 0.350866, 0.979351, 1, ;0, 0, 0, 203991, 56, 2, 1, 1, ;203991;28.7819;8;3.59773;{0, 0, 0, 203991, 371291, 547, 996, 21, };371291;0;29.2686;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 2, 6, 2, 1, 1, 9, 10};1.83507;26.8738;100000;4.77114;6.6889;4.72749;0.000672623;9911352;{1,2,8,52,107,166,260,17394,};8;2989200;537640;32;32;32;2307384;2307384;2307384;2451464;2307384;72056;72024;0, 0, 3.625, 2.61538, 2.47664, 3.04819, 780.981, 21.4358, ;0, 0, 29, 136, 265, 506, 31817, 56, ;31817;32.0648;8;4.0081;{0, 0, 29, 136, 265, 506, 203055, 372855, };372855;0;1.60954;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{6, 2, 1, 3, 4, 3, 5, 8};1.74467;26.5486;100000;0.709248;7.0697;0.718848;0.000672623;9703976;{1,32,41,52,166,945,3001,1559,};8;2781824;427808;32;32;32;2307384;2307384;2307384;2353920;2307384;23284;23252;0, 0.5, 0.317073, 7.71154, 97.988, 48.2402, 170.943, 1.00321, ;0, 16, 13, 401, 16266, 10308, 957, 2, ;16266;99.5077;8;12.4385;{0, 16, 13, 401, 16266, 45587, 512999, 1564, };512999;0;2.51258;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 1, 2, 4, 19, 1, 3, 1};1.71878;31.8327;100000;274.049;7.07632;274.067;0.000672623;95217576;{1,2,4,14,41,63,46,21,};8;88295424;85986248;32;32;32;2307384;2307384;2307384;2309080;2307384;864;832;0, 0, 0, 1.14286, 14067.5, 0.269841, 0.543478, 1, ;0, 0, 0, 16, 575802, 1, 1, 1, ;575802;3004.41;8;375.551;{0, 0, 0, 16, 576767, 17, 25, 21, };576767;0;2744.69;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 16, 2, 1, 3, 1, 7, 1};1.98048;30.3444;100000;25.6144;6.87536;25.0015;0.000672623;11388296;{1,2,1320,3001,5078,33779,1559,21,};8;4466144;1800416;32;32;32;2307384;2307384;2307384;2665632;2307384;179140;179108;0, 12053.5, 28.9212, 12.6078, 31.3261, 9.35756, 0.989737, 1, ;0, 24107, 3411, 399, 252, 25, 2, 1, ;24107;12.8872;8;1.61091;{0, 24107, 38176, 37836, 159074, 316089, 1543, 21, };316089;0;0.917824;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{15, 1, 2, 3, 2, 1, 1, 7};1.96416;26.386;100000;7.71408;6.22669;7.81165;0.000672623;10264976;{1,631,945,1931,9187,33779,1559,1017,};8;3342824;642784;32;32;32;2307384;2307384;2307384;2699944;2307384;196296;196264;3722, 20.561, 21.1799, 53.5935, 12.9523, 9.35756, 0.350866, 1, ;3722, 12974, 7111, 1895, 73, 25, 2, 1, ;12974;11.7604;8;1.47005;{3722, 12974, 20015, 103489, 118993, 316089, 547, 1017, };316089;0;0.8424;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{4, 1, 3, 9, 2, 2, 5, 6};1.84019;28.3116;100000;11.994;7.17981;11.933;0.000672623;10672112;{1,14,25,41,1320,3001,9187,442,};8;3749960;1330072;32;32;32;2307384;2307384;2307384;2419792;2307384;56220;56188;0, 0, 0.64, 587.585, 28.9212, 25.9637, 47.4806, 1, ;0, 0, 16, 24091, 3411, 570, 141, 1, ;24091;41.1123;8;5.13903;{0, 0, 16, 24091, 38176, 77917, 436204, 442, };436204;0;1.42973;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{5, 7, 4, 3, 2, 1, 4, 6};2.00906;28.0563;100000;0.530592;6.06;0.54368;0.000672623;10767656;{1,25,166,945,3001,9187,17394,442,};8;3845504;1288576;32;32;32;2307384;2307384;2307384;2556832;2307384;124740;124708;0, 17.2, 97.988, 48.2402, 25.9637, 6.94362, 21.4104, 1, ;0, 430, 16266, 10308, 570, 55, 56, 1, ;16266;18.5118;8;2.31397;{0, 430, 16266, 45587, 77917, 63791, 372413, 442, };372413;0;0.990304;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{20, 2, 3, 1, 2, 1, 1, 2};1.63578;26.8032;100000;196.455;6.65264;198.124;0.000672623;14270056;{1,5078,17394,1017,442,46,30,21,};8;7347904;4848032;32;32;32;2307384;2307384;2307384;2499776;2307384;96212;96180;100119, 20.4553, 21.3774, 0.565388, 0.895928, 0.347826, 0.3, 1, ;100119, 217, 56, 1, 1, 1, 1, 1, ;100119;24.0062;8;3.00078;{100119, 103872, 371838, 575, 396, 16, 9, 21, };371838;0;1.09466;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{2, 1, 2, 3, 11, 5, 2, 6};2.02093;24.7477;100000;29.7939;6.71536;29.8887;0.000672623;10016416;{1,4,8,25,41,3001,1559,442,};8;3094264;745976;32;32;32;2307384;2307384;2307384;2348192;2307384;20420;20388;0, 0, 0, 0.64, 1518.71, 170.943, 0.719692, 1, ;0, 0, 0, 16, 62267, 957, 2, 1, ;62267;113.53;8;14.1913;{0, 0, 0, 16, 62267, 512999, 1122, 442, };512999;0;2.36496;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 1, 12, 13, 1, 2, 1, 1};1.74166;25.9102;100000;8.86221;6.20157;8.8624;0.000672623;22637912;{1,2,4,407,63,46,21,21,};8;15715760;13403600;32;32;32;2307384;2307384;2307384;2312064;2307384;2356;2324;0, 0, 488, 1412.36, 0.269841, 0.543478, 0, 1, ;0, 0, 1952, 37247, 1, 1, 0, 1, ;37247;1020.97;8;127.621;{0, 0, 1952, 574831, 17, 25, 0, 21, };574831;0;27.2975;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{2, 10, 3, 2, 5, 3, 3, 4};1.82637;25.4502;100000;0.629568;6.05818;0.637344;0.000672623;10184400;{1,4,166,631,1320,17394,1017,46,};8;3262248;789976;32;32;32;2307384;2307384;2307384;2472176;2307384;82412;82380;0, 107.5, 19.8313, 32.3059, 136.276, 21.3774, 0.954769, 1, ;0, 430, 3292, 16837, 5604, 56, 1, 1, ;16837;28.0308;8;3.50385;{0, 430, 3292, 20385, 179884, 371838, 971, 46, };371838;0;1.05642;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{2, 16, 4, 2, 1, 1, 1, 5};2.08666;30.2699;100000;19.1042;6.3408;19.2408;0.000672623;10883760;{1,4,1931,17394,1559,1017,442,63,};8;3961608;1474680;32;32;32;2307384;2307384;2307384;2486832;2307384;89740;89708;0, 9177.75, 86.6287, 21.3459, 0.350866, 0.565388, 0.857466, 1, ;0, 36711, 2164, 56, 2, 1, 1, 1, ;36711;25.7394;8;3.21743;{0, 36711, 167280, 371291, 547, 575, 379, 63, };371291;0;1.06099;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{3, 9, 1, 5, 1, 3, 8, 2};1.69277;28.7253;100000;0.555168;6.58451;0.548032;0.000672623;27386064;{1,8,166,260,1931,3001,17394,21,};8;20463912;17974016;32;32;32;2307384;2307384;2307384;2489800;2307384;91224;91192;0, 53.75, 3.04819, 137.596, 13.2429, 47.2203, 21.4346, 1, ;0, 430, 506, 22871, 937, 714, 56, 1, ;22871;25.3203;8;3.16503;{0, 430, 506, 35775, 25572, 141708, 372834, 21, };372834;0;1.07984;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{8, 3, 1, 1, 1, 2, 6, 10};1.63475;25.4453;100000;0.43872;6.11674;0.483232;0.000672623;9639448;{1,41,107,166,260,407,945,17394,};8;2717296;255088;32;32;32;2307384;2307384;2307384;2462112;2307384;77380;77348;16, 3.63415, 2.47664, 3.04819, 3.90769, 36.226, 198.196, 21.4358, ;16, 149, 265, 506, 1016, 14744, 15014, 56, ;15014;29.8559;8;3.73199;{16, 149, 265, 506, 1016, 14744, 187295, 372855, };372855;0;1.39206;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{4, 1, 18, 2, 1, 1, 1, 4};1.66096;30.4146;100000;126.438;6.57584;127.418;0.000672623;36280160;{1,14,25,33779,1017,442,63,46,};8;29358008;26767272;32;32;32;2307384;2307384;2307384;2590640;2307384;141644;141612;0, 0, 10367.7, 9.37375, 0.565388, 0.857466, 0.269841, 1, ;0, 0, 259193, 25, 1, 1, 1, 1, ;259193;16.3011;8;2.03763;{0, 0, 259193, 316636, 575, 379, 17, 46, };316636;0;99.9897;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{3, 1, 7, 1, 2, 3, 2, 13};1.87926;25.9616;100000;0.622304;6.42858;0.639392;0.000672623;9314960;{1,8,14,107,166,407,1320,3001,};8;2392808;44976;32;32;32;2307384;2307384;2307384;2347736;2307384;20192;20160;0, 0, 11.7857, 2.47664, 9.16867, 54.4349, 28.9212, 171.464, ;0, 0, 165, 265, 1522, 18607, 3411, 957, ;18607;114.818;8;14.3523;{0, 0, 165, 265, 1522, 22155, 38176, 514563, };514563;0;2.51395;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{5, 8, 1, 1, 12, 1, 3, 1};1.8304;26.1519;100000;6.43344;6.1496;6.43232;0.000672623;19612824;{1,25,260,407,631,63,46,21,};8;12690672;10371400;32;32;32;2307384;2307384;2307384;2319176;2307384;5912;5880;0, 37.44, 3.90769, 4.34889, 908.179, 0.269841, 0.543478, 1, ;0, 936, 1016, 1770, 31821, 1, 1, 1, ;31821;396.73;8;49.5913;{0, 936, 1016, 1770, 573061, 17, 25, 21, };573061;0;16.6026;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{3, 8, 7, 4, 1, 2, 6, 1};2.43811;25.8044;100000;3.73274;6.37946;3.62432;0.000672623;10790472;{1,8,107,1931,17394,33779,1017,21,};8;3868320;1126616;32;32;32;2307384;2307384;2307384;2741608;2307384;217128;217096;0, 20.625, 341.551, 86.6287, 3.17362, 9.37375, 0.979351, 1, ;0, 165, 23642, 2164, 18, 25, 1, 1, ;23642;10.6315;8;1.32894;{0, 165, 36546, 167280, 55202, 316636, 996, 21, };316636;0;0.942272;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{5, 1, 1, 1, 6, 10, 7, 1};1.64048;25.1596;100000;8.76;6.86141;8.88678;0.000672623;11723504;{1,25,32,38,41,407,1559,21,};8;4801352;2476720;32;32;32;2307384;2307384;2307384;2324536;2307384;8592;8560;0, 0, 0, 0.421053, 47.2195, 1408.67, 0.989737, 1, ;0, 0, 0, 16, 1936, 37237, 2, 1, ;37237;271.585;8;33.9481;{0, 0, 0, 16, 1936, 573330, 1543, 21, };573330;0;27.413;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{10, 1, 5, 1, 5, 3, 6, 1};1.88922;26.4206;100000;0.559232;6.05814;0.566528;0.000672623;10408680;{1,70,107,945,1320,17394,1017,21,};8;3486528;1011888;32;32;32;2307384;2307384;2307384;2474544;2307384;83596;83564;65, 1.42857, 154.495, 7.84233, 136.276, 21.3774, 0.979351, 1, ;65, 100, 16531, 3863, 5604, 56, 1, 1, ;16531;27.6333;8;3.45417;{65, 100, 16531, 7411, 179884, 371838, 996, 21, };371838;0;1.17686;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{4, 2, 5, 2, 8, 1, 9, 1};1.64058;28.2145;100000;3.7592;6.36278;3.7575;0.000672623;45414720;{1,14,32,107,260,9187,17394,21,};8;38492568;35968800;32;32;32;2307384;2307384;2307384;2523672;2307384;108160;108128;0, 0, 5.15625, 7.20561, 535.631, 6.94362, 21.4346, 1, ;0, 0, 165, 771, 29755, 55, 56, 1, ;29755;21.352;8;2.669;{0, 0, 165, 771, 139264, 63791, 372834, 21, };372834;0;1.02912;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 1, 2, 1, 2, 1, 22, 2};1.63808;77.1683;100000;274.545;6.86358;273.93;0.000672623;697097776;{1,2,4,14,25,38,41,21,};8;690175624;687866816;32;32;32;2307384;2307384;2307384;2308712;2307384;680;648;0, 0, 0, 0, 0, 0.421053, 14068.5, 1, ;0, 0, 0, 0, 0, 16, 575807, 1, ;575807;3951;8;493.875;{0, 0, 0, 0, 0, 16, 576809, 21, };576809;0;1741.56;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 7, 2, 2, 14, 1, 3, 2};1.96317;33.9895;100000;19.2447;6.58349;18.853;0.000672623;20123632;{1,2,41,70,166,442,63,21,};8;13201480;10887392;32;32;32;2307384;2307384;2307384;2313992;2307384;3320;3288;0, 8, 1.19512, 5.21429, 3469.72, 0.857466, 0.666667, 1, ;0, 16, 49, 365, 63009, 1, 1, 1, ;63009;715.69;8;89.4612;{0, 16, 49, 365, 575974, 379, 42, 21, };575974;0;95.2524;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{6, 1, 1, 2, 5, 3, 4, 10};1.94458;25.0555;100000;2.14704;6.06515;2.14902;0.000672623;9545160;{1,32,38,41,70,631,1931,17394,};8;2623008;154264;32;32;32;2307384;2307384;2307384;2468648;2307384;80648;80616;0, 0, 0.421053, 1.19512, 52.2429, 52.2805, 86.6287, 21.4358, ;0, 0, 16, 49, 3657, 20085, 2164, 56, ;20085;28.6447;8;3.58058;{0, 0, 16, 49, 3657, 32989, 167280, 372855, };372855;0;1.12634;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{3, 2, 1, 1, 1, 12, 10, 2};1.94845;29.0906;100000;47.335;7.39904;47.2502;0.000672623;30743952;{1,8,25,32,38,41,5078,21,};8;23821800;21472208;32;32;32;2307384;2307384;2307384;2349496;2307384;21072;21040;0, 0, 0, 0, 0.421053, 2441.54, 93.8767, 1, ;0, 0, 0, 0, 16, 100103, 374, 1, ;100103;110.001;8;13.7501;{0, 0, 0, 0, 16, 100103, 476706, 21, };476706;0;1.71306;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{4, 6, 1, 3, 4, 6, 4, 4};1.64749;25.8062;100000;0.63808;6.91427;0.731392;0.000672623;9890720;{1,14,70,107,407,1931,1559,46,};8;2968568;627848;32;32;32;2307384;2307384;2307384;2340624;2307384;16636;16604;0, 4.64286, 1.42857, 16.7009, 85.4029, 278.908, 0.973701, 1, ;0, 65, 100, 1787, 21855, 2654, 2, 1, ;21855;139.503;8;17.4379;{0, 65, 100, 1787, 34759, 538571, 1518, 46, };538571;0;3.89456;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{4, 12, 4, 3, 1, 5, 2, 1};1.83555;26.0878;100000;8.20342;6.41376;8.22611;0.000672623;10483944;{1,14,945,5078,33779,1559,30,21,};8;3561792;922736;32;32;32;2307384;2307384;2307384;2638960;2307384;165804;165772;0, 1192.57, 88.2783, 31.3261, 9.35756, 0.983964, 0.3, 1, ;0, 16696, 12687, 252, 25, 2, 1, 1, ;16696;13.9244;8;1.74055;{0, 16696, 83423, 159074, 316089, 1534, 9, 21, };316089;0;0.90528;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 15, 1, 1, 8, 1, 3, 2};1.7135;27.2743;100000;18.0287;3.47213;17.9128;0.000672623;11530816;{1,2,945,1320,1931,442,63,21,};8;4608664;2263224;32;32;32;2307384;2307384;2307384;2345344;2307384;18996;18964;0, 8348, 7.84233, 9.54848, 279.489, 0.857466, 0.666667, 1, ;0, 16696, 3863, 1686, 2654, 1, 1, 1, ;16696;122.084;8;15.2605;{0, 16696, 7411, 12604, 539693, 379, 42, 21, };539693;0;3.71018;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{3, 3, 9, 4, 4, 4, 1, 4};1.98749;25.7577;100000;3.54349;3.53485;3.51136;0.000672623;11990968;{1,8,32,631,3001,33779,63,46,};8;5068816;2460688;32;32;32;2307384;2307384;2307384;2608032;2307384;150340;150308;0, 0, 116.313, 92.8067, 65.6148, 9.402, 0.269841, 1, ;0, 0, 3722, 23282, 773, 25, 1, 1, ;23282;15.3576;8;1.9197;{0, 0, 3722, 58561, 196910, 317590, 17, 46, };317590;0;0.988544;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 7, 1, 2, 1, 1, 1, 18};1.81645;24.327;100000;7.92525;6.40368;7.91648;0.000672623;9244592;{1,2,41,52,107,166,260,407,};8;2322440;6512;32;32;32;2307384;2307384;2307384;2315832;2307384;4240;4208;0, 8, 0.317073, 2.61538, 2.47664, 3.04819, 3.90769, 1412.52, ;0, 16, 13, 136, 265, 506, 1016, 37247, ;37247;556.801;8;69.6001;{0, 16, 13, 136, 265, 506, 1016, 574894, };574894;0;27.4871;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{3, 1, 1, 1, 2, 1, 2, 21};2.07485;25.2577;100000;37.3216;7.01478;37.2524;0.000672623;9234168;{1,8,14,25,32,41,52,107,};8;2312016;2136;32;32;32;2307384;2307384;2307384;2309784;2307384;1216;1184;0, 0, 0, 0, 0.5, 0.317073, 2.61538, 5389.54, ;0, 0, 0, 0, 16, 13, 136, 96263, ;96263;2060.16;8;257.521;{0, 0, 0, 0, 16, 13, 136, 576681, };576681;0;193.129;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{4, 9, 1, 7, 2, 6, 2, 1};1.71158;28.6936;100000;4.16128;6.73062;4.1175;0.000672623;18613536;{1,14,260,407,9187,33779,30,21,};8;11691384;9034152;32;32;32;2307384;2307384;2307384;2657136;2307384;174892;174860;0, 66.8571, 3.90769, 339.676, 12.9523, 9.40297, 0.3, 1, ;0, 936, 1016, 28739, 73, 25, 1, 1, ;28739;13.2004;8;1.65005;{0, 936, 1016, 138248, 118993, 317623, 9, 21, };317623;0;1.04342;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 1, 1, 2, 2, 10, 13, 2};1.94691;29.6079;100000;12.1907;6.94512;12.2203;0.000672623;52651192;{1,2,4,8,25,38,1320,21,};8;45729040;43410048;32;32;32;2307384;2307384;2307384;2318896;2307384;5772;5740;0, 0, 0, 0, 0, 634.395, 418.726, 1, ;0, 0, 0, 0, 0, 24107, 6725, 1, ;24107;406.516;8;50.8145;{0, 0, 0, 0, 0, 24107, 552718, 21, };552718;0;6.2248;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{2, 5, 1, 9, 3, 7, 2, 3};2.04243;25.4904;100000;11.82;6.20806;11.8838;0.000672623;12010432;{1,4,38,41,1320,5078,63,30,};8;5088280;2728040;32;32;32;2307384;2307384;2307384;2360144;2307384;26396;26364;0, 0, 0.421053, 587.585, 57.5848, 93.8685, 0.52381, 1, ;0, 0, 16, 24091, 4526, 374, 1, 1, ;24091;87.7332;8;10.9667;{0, 0, 16, 24091, 76012, 476664, 33, 30, };476664;0;1.84144;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{2, 1, 1, 2, 2, 13, 5, 6};1.65946;27.1466;100000;66.5521;6.46394;66.7718;0.000672623;11827952;{1,4,8,14,32,41,9187,442,};8;4905800;2520328;32;32;32;2307384;2307384;2307384;2385376;2307384;39012;38980;0, 0, 0, 0, 0.5, 3419.12, 47.4806, 1, ;0, 0, 0, 0, 16, 140184, 141, 1, ;140184;59.2914;8;7.41142;{0, 0, 0, 0, 16, 140184, 436204, 442, };436204;0;1.36288;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{10, 3, 2, 3, 1, 4, 1, 8};1.81261;25.8082;100000;0.848384;6.1175;0.91504;0.000672623;10068136;{1,70,260,631,1931,3001,33779,1559,};8;3145984;508488;32;32;32;2307384;2307384;2307384;2637400;2307384;165024;164992;65, 12.4429, 10.7154, 52.2805, 13.2429, 65.6148, 9.35756, 1.00321, ;65, 871, 2786, 20085, 937, 773, 25, 2, ;20085;13.9903;8;1.74878;{65, 871, 2786, 32989, 25572, 196910, 316089, 1564, };316089;0;0.981728;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{5, 1, 5, 10, 7, 1, 1, 2};1.67533;27.2692;100000;9.75882;6.25158;9.7417;0.000672623;14452488;{1,25,32,107,9187,46,30,21,};8;7530336;5147104;32;32;32;2307384;2307384;2307384;2383136;2307384;37892;37860;0, 0, 5.15625, 1308.74, 47.5237, 0.347826, 0.3, 1, ;0, 0, 165, 36732, 141, 1, 1, 1, ;36732;61.0484;8;7.63105;{0, 0, 165, 140035, 436600, 16, 9, 21, };436600;0;1.24941;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{14, 5, 2, 2, 2, 2, 3, 2};1.83203;25.9844;100000;4.31027;6.32048;4.21747;0.000672623;10481048;{1,407,3001,9187,33779,1017,63,21,};8;3558896;871448;32;32;32;2307384;2307384;2307384;2687352;2307384;190000;189968;1952, 148.233, 25.9637, 12.9523, 9.37375, 0.938053, 0.666667, 1, ;1952, 25052, 570, 73, 25, 1, 1, 1, ;25052;12.1503;8;1.51878;{1952, 60331, 77917, 118993, 316636, 954, 42, 21, };316636;0;0.834976;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{7, 9, 1, 2, 5, 5, 2, 1};1.83533;25.4794;100000;8.39891;6.24109;8.39174;0.000672623;9976344;{1,38,945,1320,3001,1559,30,21,};8;3054192;691232;32;32;32;2307384;2307384;2307384;2362864;2307384;27756;27724;0, 439.368, 7.84233, 28.9212, 170.943, 0.983964, 0.3, 1, ;0, 16696, 3863, 3411, 957, 2, 1, 1, ;16696;83.4195;8;10.4274;{0, 16696, 7411, 38176, 512999, 1534, 9, 21, };512999;0;2.43152;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 1, 17, 2, 1, 1, 1, 2, 6};1.73165;29.9865;100000;31.94;7.72262;31.8739;0.000672623;12405856;{1,2,4,3001,9187,17394,33779,1559,442,};9;5483704;2653080;36;36;36;2307384;2307384;2307384;2830516;2307384;261584;261548;0, 0, 15570.8, 25.9637, 6.94362, 3.17362, 9.35756, 0.719692, 1, ;0, 0, 62283, 570, 55, 18, 25, 2, 1, ;62283;8.82446;9;0.980495;{0, 0, 62283, 77917, 63791, 55202, 316089, 1122, 442, };316089;0;0.988448;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 4, 2, 4, 8, 2, 5, 4, 2};1.86419;26.7984;100000;5.28742;6.95408;5.26717;0.000672623;10697256;{1,2,25,38,107,3001,9187,442,21,};9;3775104;1364840;36;36;36;2307384;2307384;2307384;2410156;2307384;51404;51368;0, 0, 0, 4.34211, 580.542, 25.9637, 47.4806, 0.952489, 1, ;0, 0, 0, 165, 26839, 570, 141, 1, 1, ;26839;44.9818;9;4.99797;{0, 0, 0, 165, 62118, 77917, 436204, 421, 21, };436204;0;1.37008;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{3, 1, 4, 10, 1, 2, 3, 1, 7};1.85971;28.6695;100000;17.8179;7.64813;17.7658;0.000672623;9902808;{1,8,14,41,1931,3001,9187,1559,1017,};9;2980656;538912;36;36;36;2307384;2307384;2307384;2441636;2307384;67144;67108;0, 0, 1.14286, 895, 13.2429, 25.9637, 47.3584, 0.350866, 1, ;0, 0, 16, 36695, 937, 570, 141, 2, 1, ;36695;34.4201;9;3.82445;{0, 0, 16, 36695, 25572, 77917, 435082, 547, 1017, };435082;0;1.32662;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{4, 5, 1, 1, 3, 2, 9, 3, 4};1.66186;26.9359;100000;1.3913;6.7497;1.29405;0.000672623;11231832;{1,14,52,70,107,407,945,1017,46,};9;4309680;1980736;36;36;36;2307384;2307384;2307384;2328836;2307384;10744;10708;0, 2.07143, 0.692308, 1.42857, 16.7009, 36.226, 591.675, 0.954769, 1, ;0, 29, 36, 100, 1787, 14744, 17145, 1, 1, ;17145;216.941;9;24.1046;{0, 29, 36, 100, 1787, 14744, 559133, 971, 46, };559133;0;10.9366;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.27802;576846;3.95699;123;{1, 2, 2, 7, 2, 2, 11, 3, 2};1.8839;27.1564;100000;1.42963;6.87398;1.42928;0.000672623;17008584;{1,2,8,25,166,407,945,63,21,};9;10086432;7765656;36;36;36;2307384;2307384;2307384;2320668;2307384;6660;6624;0, 0, 0, 17.2, 9.16867, 36.226, 592.685, 0.666667, 1, ;0, 0, 0, 430, 1522, 14744, 17145, 1, 1, ;17145;352.165;9;39.1294;{0, 0, 0, 430, 1522, 14744, 560087, 42, 21, };560087;0;10.9669;
